,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Bellevue Township,96.72%,0.48%,0.25%,0.32%,0.16%,0.57%,1.49%,2.35%,$43,393.00,$51,440.00,$34,592.00,$27,372.00,$17,586.00,4.70%,6.10%,9.00%,6.40%
Belvidere Township,95.94%,0.37%,1.97%,0.12%,,0.25%,1.35%,1.35%,$33,477.00,$37,717.00,$33,750.00,$20,893.00,$15,920.00,7.40%,10.60%,14.10%,10.20%
Bengal Township,97.53%,0.09%,0.43%,0.34%,,1.19%,0.43%,2.30%,$60,673.00,$63,229.00,$41,346.00,$29,250.00,$20,917.00,3.00%,4.20%,5.70%,7.30%
Bennington Township,97.58%,0.17%,0.30%,0.46%,,0.53%,0.96%,1.72%,$54,786.00,$60,609.00,$40,465.00,$31,528.00,$21,841.00,2.30%,3.10%,1.10%,4.60%
Benona Township,92.63%,0.46%,0.13%,0.07%,,6.18%,0.53%,10.13%,$44,375.00,$48,750.00,$33,563.00,$25,515.00,$24,724.00,8.80%,11.10%,12.70%,4.00%
Bentley Township,98.14%,,0.47%,,0.12%,,1.28%,0.70%,$37,125.00,$40,179.00,$35,972.00,$23,750.00,$15,074.00,13.00%,16.10%,22.10%,8.60%
Benton Charter Township,44.11%,51.86%,0.37%,0.36%,0.01%,1.48%,1.82%,3.14%,,,,,,,,,
Benton Harbor,5.48%,92.40%,0.15%,0.13%,0.04%,0.14%,1.65%,0.58%,,,,,,,,,
Benton Heights,30.51%,65.63%,0.40%,0.13%,,0.88%,2.46%,1.45%,$19,651.00,$22,610.00,$24,740.00,$17,816.00,$9,959.00,31.30%,38.00%,53.20%,19.60%
Benton Township, Cheboygan County,94.12%,0.03%,3.60%,0.23%,0.06%,0.06%,1.88%,0.58%,$37,818.00,$43,900.00,$30,662.00,$21,714.00,$21,130.00,6.00%,8.80%,12.20%,7.20%
Benton Township, Eaton County,96.87%,0.44%,0.26%,,,1.11%,1.33%,3.58%,$56,815.00,$61,576.00,$40,815.00,$31,453.00,$23,990.00,0.20%,2.00%,0.30%,3.80%
Benzie County,96.39%,0.28%,1.59%,0.16%,0.01%,0.39%,1.19%,1.46%,$37,350.00,$42,716.00,$30,218.00,$21,730.00,$18,524.00,4.70%,7.00%,8.20%,5.20%
Benzonia,93.45%,0.39%,3.08%,0.39%,0.19%,0.96%,1.54%,2.89%,$28,650.00,$35,104.00,$25,469.00,$20,313.00,$15,515.00,5.00%,10.10%,4.60%,15.60%
Benzonia Township,96.23%,0.14%,2.18%,0.25%,0.04%,0.53%,0.63%,1.66%,$32,837.00,$40,786.00,$29,667.00,$21,915.00,$18,720.00,2.90%,7.00%,4.40%,7.20%
Bergland Township,97.45%,,0.91%,0.36%,0.36%,0.55%,0.36%,0.18%,$28,125.00,$32,500.00,$25,278.00,$21,000.00,$15,573.00,4.10%,8.60%,9.70%,6.90%
Berkley,96.09%,0.70%,0.24%,1.03%,0.01%,0.40%,1.53%,1.31%,$57,620.00,$66,968.00,$50,276.00,$36,624.00,$27,504.00,2.50%,3.60%,4.00%,3.80%
Berlin Charter Township,97.11%,0.49%,0.33%,0.07%,0.01%,0.58%,1.40%,1.43%,$57,403.00,$64,071.00,$48,431.00,$27,568.00,$23,898.00,2.90%,5.60%,7.60%,5.60%
Berlin Township, Ionia County,81.59%,13.81%,1.40%,0.39%,,0.79%,2.01%,2.22%,$48,158.00,$55,852.00,$40,867.00,$27,563.00,$16,780.00,4.00%,5.90%,4.80%,6.80%
Berlin Township, St. Clair County,97.19%,0.89%,0.19%,0.22%,0.03%,0.57%,0.92%,2.81%,,,,,,,,,
Berrien Springs,77.12%,11.06%,0.43%,4.03%,0.16%,4.30%,2.90%,8.92%,$32,396.00,$41,250.00,$31,467.00,$21,750.00,$16,093.00,12.40%,17.50%,25.40%,4.10%
Berrien Township,88.00%,5.44%,0.67%,1.71%,0.06%,1.95%,2.17%,6.68%,$46,293.00,$49,390.00,$35,500.00,$25,603.00,$18,448.00,5.00%,7.90%,5.10%,8.10%
Bertrand Township,97.23%,0.50%,0.59%,0.46%,,0.13%,1.09%,0.76%,$55,183.00,$59,118.00,$35,682.00,$24,800.00,$22,130.00,3.70%,3.90%,2.00%,5.60%
Bessemer,96.40%,0.50%,0.90%,0.30%,,0.30%,1.60%,0.70%,,,,,,,,,
Bessemer Township,97.24%,0.39%,0.71%,0.31%,,,1.34%,0.16%,$27,000.00,$32,941.00,$27,381.00,$21,607.00,$18,917.00,7.70%,8.90%,12.00%,11.00%
Bethany Township,64.63%,29.47%,1.32%,0.54%,0.06%,1.46%,2.52%,3.87%,$43,177.00,$48,942.00,$27,044.00,$23,750.00,$15,177.00,5.70%,7.60%,10.80%,7.90%
Bethel Township,88.74%,1.06%,0.49%,0.07%,,8.09%,1.55%,11.26%,$40,400.00,$44,038.00,$29,034.00,$23,281.00,$16,252.00,5.00%,10.20%,5.90%,0.00%
Beulah,98.35%,,0.83%,,,0.55%,0.28%,1.65%,$31,250.00,$43,750.00,$26,458.00,$22,396.00,$22,389.00,12.40%,17.20%,14.30%,15.50%
Beverly Hills,93.21%,3.05%,0.15%,1.85%,0.02%,0.29%,1.44%,1.41%,$90,341.00,$102,223.00,$80,283.00,$49,265.00,$43,452.00,1.70%,2.30%,1.50%,2.10%
Big Bay,96.23%,,2.26%,,,,1.51%,,$34,750.00,$42,708.00,$35,417.00,$24,375.00,$18,620.00,7.90%,11.40%,8.70%,4.60%
Big Creek Township,97.49%,0.06%,0.50%,0.12%,0.03%,0.15%,1.66%,1.07%,$28,148.00,$32,895.00,$29,153.00,$20,673.00,$15,154.00,11.90%,17.20%,23.90%,8.80%
Big Prairie Township,96.59%,0.45%,0.57%,0.20%,0.04%,0.69%,1.46%,1.74%,$32,879.00,$36,935.00,$33,309.00,$21,667.00,$14,900.00,9.80%,12.20%,9.60%,20.90%
Big Rapids,83.57%,10.63%,0.73%,2.24%,0.04%,0.50%,2.30%,1.83%,$20,192.00,$28,629.00,$30,341.00,$19,770.00,$10,719.00,19.20%,35.00%,29.30%,11.60%
Big Rapids Township,94.06%,2.06%,0.40%,1.91%,0.03%,0.37%,1.17%,1.02%,$47,933.00,$60,583.00,$38,510.00,$30,893.00,$22,761.00,6.00%,10.60%,6.20%,8.70%
Billings Township,97.02%,0.11%,0.74%,0.07%,,0.52%,1.55%,1.47%,$31,677.00,$37,292.00,$35,817.00,$26,458.00,$17,999.00,10.50%,12.40%,18.30%,8.00%
Bingham Farms,91.46%,5.44%,,1.46%,,0.19%,1.46%,0.49%,$123,771.00,$138,806.00,$100,000.00,$55,556.00,$74,588.00,0.00%,0.90%,0.00%,0.00%
Bingham Township, Clinton County,97.55%,,0.32%,0.36%,,1.08%,0.68%,2.56%,$52,853.00,$58,833.00,$38,929.00,$30,327.00,$18,047.00,4.50%,5.50%,8.10%,6.40%
Bingham Township, Huron County,99.03%,0.11%,0.06%,0.11%,,0.17%,0.51%,0.46%,$37,102.00,$49,205.00,$31,016.00,$21,515.00,$17,916.00,6.80%,10.50%,10.20%,11.90%
Bingham Township, Leelanau County,96.74%,0.08%,1.61%,0.29%,,0.58%,0.70%,1.73%,$52,813.00,$56,964.00,$37,121.00,$25,991.00,$25,936.00,3.50%,5.10%,7.60%,5.10%
Birch Run,95.64%,0.42%,0.36%,0.54%,,0.91%,2.12%,3.27%,$41,685.00,$48,553.00,$35,547.00,$28,512.00,$20,631.00,3.80%,4.80%,4.00%,3.20%
Birch Run Township,96.96%,0.48%,0.39%,0.19%,,0.60%,1.37%,2.18%,$47,538.00,$54,149.00,$41,947.00,$26,781.00,$20,984.00,4.10%,4.90%,5.40%,2.50%
Birmingham,96.13%,0.91%,0.15%,1.50%,0.04%,0.19%,1.09%,1.19%,$80,861.00,$110,627.00,$78,865.00,$51,834.00,$59,314.00,1.60%,2.90%,2.50%,3.30%
Bismarck Township,99.26%,0.25%,,,,0.25%,0.25%,0.25%,$31,477.00,$33,182.00,$25,357.00,$20,938.00,$16,713.00,7.30%,8.60%,14.30%,9.10%
Blackman Charter Township,79.46%,17.24%,0.38%,0.57%,0.02%,1.10%,1.23%,2.47%,$40,286.00,$47,966.00,$36,482.00,$26,795.00,$18,708.00,4.30%,6.60%,7.80%,5.90%
Blaine Township,98.98%,,,,,0.41%,0.61%,2.85%,$42,500.00,$46,250.00,$30,000.00,$23,750.00,$21,465.00,2.90%,4.30%,6.60%,0.00%
Blair Township,94.70%,0.25%,1.64%,0.42%,0.02%,1.52%,1.46%,2.48%,$40,125.00,$42,740.00,$30,020.00,$19,885.00,$14,745.00,7.20%,11.00%,11.40%,9.60%
Blendon Township,97.82%,0.17%,0.09%,0.42%,,0.44%,1.07%,1.94%,$56,094.00,$61,611.00,$41,226.00,$31,000.00,$20,876.00,1.60%,2.80%,1.50%,8.80%
Bliss Township,93.18%,,5.42%,,,,1.40%,,$36,339.00,$41,563.00,$28,333.00,$25,938.00,$17,094.00,1.80%,5.50%,7.20%,16.10%
Blissfield,96.59%,0.06%,0.03%,0.06%,,2.61%,0.65%,6.14%,$39,438.00,$48,964.00,$37,218.00,$25,069.00,$19,255.00,6.90%,8.40%,10.00%,9.40%
Blissfield Township,96.65%,0.05%,0.03%,0.08%,,2.50%,0.69%,5.98%,$40,306.00,$50,978.00,$37,109.00,$24,474.00,$19,406.00,5.60%,7.70%,8.10%,10.00%
Bloomer Township,66.01%,28.36%,1.18%,0.33%,,0.76%,3.36%,4.11%,$36,488.00,$40,000.00,$37,292.00,$22,350.00,$11,351.00,11.80%,15.80%,23.90%,7.10%
Bloomfield Hills,87.30%,4.10%,0.10%,6.70%,,0.30%,1.60%,1.50%,$170,790.00,$200,000.00,$100,000.00,$52,273.00,$104,920.00,1.80%,3.80%,5.30%,6.40%
Bloomfield Township, Huron County,97.38%,,0.56%,,,,2.06%,0.56%,$40,000.00,$41,250.00,$30,435.00,$18,438.00,$16,996.00,6.20%,6.70%,6.10%,9.70%
Bloomfield Township, Missaukee County,95.58%,0.63%,0.21%,0.42%,,0.63%,2.53%,2.95%,$37,500.00,$40,357.00,$33,958.00,$19,375.00,$15,658.00,6.80%,12.90%,23.00%,3.20%
Bloomfield Township, Oakland County,87.70%,4.30%,0.08%,6.47%,0.05%,0.29%,1.11%,1.38%,$103,897.00,$123,381.00,$98,985.00,$50,540.00,$62,716.00,1.20%,2.50%,3.00%,3.10%
Bloomingdale,90.72%,2.65%,1.89%,,,2.08%,2.65%,3.60%,$35,714.00,$40,000.00,$35,500.00,$21,500.00,$15,705.00,7.80%,13.20%,12.90%,23.10%
Bloomingdale Township,93.49%,1.75%,0.89%,0.21%,,2.02%,1.63%,5.11%,$40,488.00,$43,841.00,$31,985.00,$25,853.00,$16,337.00,7.20%,12.30%,13.50%,5.20%
Blue Lake Township, Kalkaska County,98.83%,,,,,0.47%,0.70%,0.93%,$37,045.00,$39,643.00,$40,000.00,$15,000.00,$20,543.00,2.60%,4.00%,5.00%,1.30%
Blue Lake Township, Muskegon County,90.20%,3.00%,2.40%,0.50%,,0.30%,2.71%,2.60%,$50,000.00,$55,121.00,$38,466.00,$27,760.00,$18,866.00,8.10%,11.50%,18.90%,9.40%
Blumfield Township,98.56%,,0.25%,0.65%,,0.05%,0.50%,1.59%,$53,182.00,$55,750.00,$46,875.00,$29,444.00,$22,514.00,2.50%,3.90%,5.70%,4.30%
Boardman Township,97.74%,0.15%,1.02%,0.22%,,,0.87%,0.66%,$35,850.00,$37,115.00,$30,438.00,$19,118.00,$14,123.00,9.30%,13.70%,19.10%,6.30%
Bohemia Township,97.40%,,,,,1.30%,1.30%,1.30%,$31,875.00,$37,083.00,$29,688.00,$40,833.00,$23,775.00,0.00%,9.60%,0.00%,0.00%
Bois Blanc Township,100.00%,,,,,,,,$40,833.00,$46,250.00,$23,750.00,$0.00,$27,131.00,0.00%,3.80%,0.00%,14.30%
Boon Township,98.36%,,0.15%,,,0.15%,1.34%,1.64%,$41,042.00,$43,304.00,$28,917.00,$21,771.00,$16,294.00,5.70%,7.20%,8.40%,6.70%
Boston Township,97.72%,0.24%,0.28%,0.20%,0.06%,0.52%,0.97%,1.94%,$43,172.00,$48,297.00,$38,545.00,$25,000.00,$18,836.00,3.90%,6.70%,6.30%,11.90%
Bourret Township,97.03%,,0.42%,0.42%,,0.85%,1.27%,0.85%,$26,103.00,$31,136.00,$39,000.00,$21,528.00,$16,094.00,12.70%,20.90%,35.10%,12.60%
Bowne Township,97.59%,0.18%,0.51%,0.33%,0.07%,0.51%,0.80%,1.86%,$60,909.00,$61,544.00,$41,660.00,$30,478.00,$22,675.00,5.00%,5.60%,6.40%,8.80%
Boyne City,96.92%,0.11%,1.14%,0.17%,0.06%,0.40%,1.20%,0.74%,$35,819.00,$44,096.00,$29,558.00,$22,583.00,$19,030.00,8.90%,11.80%,18.20%,6.70%
Boyne Falls,97.84%,,1.35%,0.27%,,,0.54%,0.27%,$32,143.00,$40,250.00,$34,167.00,$16,103.00,$15,027.00,4.50%,10.30%,5.90%,17.90%
Boyne Valley Township,97.78%,,1.56%,0.16%,0.08%,0.08%,0.33%,0.41%,$38,167.00,$45,750.00,$35,870.00,$21,944.00,$16,805.00,3.80%,6.40%,6.70%,7.30%
Brady Township, Kalamazoo County,97.42%,0.16%,0.26%,0.33%,,0.66%,1.17%,1.01%,$52,202.00,$57,316.00,$39,963.00,$27,256.00,$22,229.00,2.00%,3.40%,3.20%,4.40%
Brady Township, Saginaw County,97.44%,0.55%,0.17%,0.34%,0.04%,0.34%,1.11%,2.56%,$40,565.00,$42,196.00,$32,500.00,$21,635.00,$16,723.00,5.00%,6.10%,6.90%,5.70%
Brampton Township,96.61%,0.09%,1.56%,0.09%,,0.09%,1.56%,0.73%,$45,441.00,$52,614.00,$42,500.00,$22,917.00,$18,893.00,5.40%,6.30%,7.90%,6.80%
Branch Township,97.88%,0.34%,0.68%,0.25%,,0.25%,0.59%,2.37%,$27,593.00,$32,500.00,$27,159.00,$20,921.00,$15,659.00,6.80%,9.90%,17.10%,6.30%
Brandon Township,97.58%,0.40%,0.24%,0.36%,0.01%,0.39%,1.02%,1.59%,$66,458.00,$70,359.00,$52,419.00,$32,068.00,$25,011.00,3.00%,4.40%,4.80%,8.70%
Brant Township,97.73%,0.10%,0.40%,0.05%,,0.79%,0.94%,1.88%,$46,157.00,$49,438.00,$42,167.00,$23,929.00,$19,400.00,7.00%,8.30%,10.40%,7.90%
Breckenridge,95.15%,,0.15%,0.07%,0.07%,3.21%,1.34%,5.75%,$36,200.00,$40,313.00,$31,979.00,$24,083.00,$16,204.00,8.50%,8.30%,10.50%,2.20%
Breedsville,82.55%,3.40%,4.68%,,,8.94%,0.43%,12.77%,$32,917.00,$34,000.00,$31,250.00,$17,917.00,$11,741.00,15.60%,28.00%,45.90%,26.10%
Breen Township,97.49%,,,0.42%,,,2.09%,,$30,313.00,$37,969.00,$36,250.00,$28,333.00,$14,497.00,12.80%,13.50%,23.90%,9.30%
Breitung Township,98.35%,0.03%,0.44%,0.47%,,0.12%,0.59%,0.44%,$39,820.00,$47,151.00,$40,841.00,$25,725.00,$18,920.00,2.70%,4.60%,2.50%,7.60%
Brevort Township,79.51%,,15.10%,0.15%,,,5.24%,0.92%,$33,611.00,$36,591.00,$30,156.00,$21,250.00,$19,878.00,6.60%,9.50%,12.90%,7.10%
Bridgehampton Township,98.13%,,0.44%,,,0.22%,1.21%,1.32%,$32,604.00,$37,857.00,$27,083.00,$19,485.00,$14,580.00,8.90%,11.00%,13.80%,4.40%
Bridgeport,64.05%,28.59%,0.54%,0.24%,,3.83%,2.75%,10.29%,$37,515.00,$45,691.00,$36,825.00,$22,790.00,$19,797.00,9.10%,11.30%,17.10%,7.40%
Bridgeport Charter Township,72.58%,20.65%,0.61%,0.32%,0.01%,3.26%,2.56%,9.05%,$39,765.00,$46,360.00,$37,727.00,$23,228.00,$19,760.00,7.30%,9.40%,13.40%,6.30%
Bridgeton Township,95.66%,0.24%,0.57%,0.19%,,0.86%,2.48%,1.95%,$38,750.00,$43,317.00,$34,148.00,$24,853.00,$17,173.00,9.10%,11.80%,15.00%,11.00%
Bridgewater Township,99.15%,0.12%,0.12%,0.06%,,,0.55%,0.49%,$68,011.00,$73,375.00,$51,360.00,$29,875.00,$27,120.00,1.90%,3.60%,3.20%,6.20%
Bridgman,96.33%,0.70%,0.37%,0.45%,0.04%,0.95%,1.15%,1.81%,$48,292.00,$56,466.00,$40,862.00,$24,297.00,$25,405.00,4.70%,6.90%,8.30%,5.80%
Brighton,99.76%,0.03%,0.04%,0.21%,,0.39%,0.01%,1.48%,$47,668.00,$77,105.00,$48,554.00,$30,877.00,$29,781.00,3.00%,5.10%,5.90%,5.20%
Brighton Township,97.29%,0.43%,0.29%,0.83%,0.04%,0.31%,0.81%,,$93,327.00,$99,680.00,$64,775.00,$33,328.00,$38,151.00,1.80%,2.50%,2.90%,2.80%
Briley Township,97.83%,0.44%,0.44%,0.25%,,,1.03%,0.69%,$27,264.00,$34,620.00,$30,509.00,$19,875.00,$15,906.00,14.40%,18.50%,31.80%,10.70%
Britton,97.71%,0.72%,,0.14%,,0.72%,0.72%,2.43%,$49,091.00,$50,703.00,$39,861.00,$26,000.00,$18,087.00,7.80%,7.30%,11.40%,7.80%
Brockway Township,96.89%,0.37%,0.32%,0.32%,,1.16%,0.95%,2.05%,$52,361.00,$55,592.00,$41,286.00,$30,000.00,$19,268.00,6.00%,8.00%,12.50%,7.00%
Bronson,92.32%,0.58%,0.54%,0.25%,,4.42%,1.90%,8.51%,$32,035.00,$42,813.00,$29,702.00,$22,406.00,$17,023.00,9.40%,12.70%,15.80%,6.80%
Bronson Township,97.13%,,0.22%,0.07%,,1.55%,1.03%,3.17%,$41,202.00,$48,289.00,$31,552.00,$25,833.00,$16,223.00,3.00%,5.10%,4.50%,7.80%
Brookfield Township, Eaton County,98.11%,,0.28%,0.07%,,0.49%,1.05%,2.38%,$47,604.00,$53,875.00,$39,444.00,$26,250.00,$19,720.00,3.20%,6.10%,7.30%,3.60%
Brookfield Township, Huron County,98.91%,,,0.22%,,,0.88%,6.24%,$32,656.00,$39,167.00,$29,922.00,$19,297.00,$14,737.00,5.60%,14.30%,9.50%,7.20%
Brooklyn,97.96%,,0.26%,0.51%,,0.51%,0.77%,1.96%,$31,964.00,$48,750.00,$32,727.00,$22,083.00,$18,933.00,9.70%,12.10%,25.10%,12.10%
Brooks Township,96.21%,0.19%,0.46%,0.27%,0.03%,1.72%,1.12%,3.60%,$42,434.00,$50,440.00,$40,882.00,$27,073.00,$19,088.00,9.60%,11.10%,13.40%,9.40%
Broomfield Township,95.00%,1.42%,1.17%,0.25%,0.06%,1.11%,0.99%,2.10%,$36,711.00,$40,234.00,$31,523.00,$21,696.00,$17,227.00,9.90%,15.10%,20.60%,13.20%
Brown City,97.90%,0.07%,0.22%,,,0.60%,1.20%,3.30%,$33,906.00,$40,000.00,$36,750.00,$20,938.00,$15,929.00,9.00%,11.70%,11.90%,11.90%
Brown Township,97.33%,,1.12%,0.28%,,0.28%,0.98%,0.56%,$40,380.00,$46,528.00,$41,528.00,$21,012.00,$17,286.00,4.50%,8.00%,8.30%,11.60%
Brownlee Park,91.11%,2.70%,1.00%,0.66%,0.08%,1.51%,2.94%,4.21%,$26,694.00,$32,644.00,$27,400.00,$20,813.00,$17,026.00,16.00%,19.00%,30.30%,9.70%
Bruce Township, Chippewa County,83.87%,0.52%,11.75%,0.15%,,0.05%,3.66%,0.72%,$39,207.00,$42,800.00,$35,938.00,$21,857.00,$16,666.00,4.30%,7.80%,9.80%,7.60%
Bruce Township, Macomb County,95.88%,1.79%,0.37%,0.40%,0.06%,0.43%,1.07%,1.75%,$65,469.00,$73,733.00,$60,379.00,$31,052.00,$27,561.00,2.60%,4.10%,5.60%,9.40%
Buchanan,86.60%,7.50%,1.20%,0.30%,,1.30%,3.10%,3.30%,,,,,,,,,
Buchanan Township,96.18%,1.20%,0.48%,0.26%,,0.43%,1.45%,1.25%,$40,503.00,$46,797.00,$35,000.00,$24,274.00,$19,572.00,4.60%,5.20%,5.80%,1.00%
Buckeye Township,96.62%,0.15%,0.38%,0.23%,0.08%,1.58%,0.98%,1.88%,$31,591.00,$36,500.00,$32,250.00,$19,013.00,$13,709.00,14.10%,17.30%,21.00%,7.10%
Buckley,93.64%,0.73%,2.36%,0.36%,,1.27%,1.64%,3.64%,$36,667.00,$37,212.00,$28,750.00,$19,167.00,$14,258.00,5.20%,7.30%,4.70%,13.60%
Buel Township,96.12%,0.16%,0.49%,,,0.57%,2.67%,2.10%,$39,828.00,$41,563.00,$33,571.00,$21,375.00,$17,158.00,9.30%,10.60%,16.80%,8.60%
Buena Vista,22.51%,69.27%,0.45%,0.17%,0.01%,4.91%,2.69%,9.82%,$26,689.00,$30,118.00,$29,000.00,$23,866.00,$14,243.00,22.40%,22.90%,33.70%,13.80%
Buena Vista Charter Township,37.00%,55.57%,0.46%,0.13%,0.01%,4.30%,2.53%,9.11%,$30,339.00,$32,851.00,$30,625.00,$22,775.00,$15,636.00,19.70%,20.40%,31.60%,11.40%
Bunker Hill Township,97.17%,0.30%,0.25%,0.25%,0.05%,0.76%,1.21%,2.07%,$49,345.00,$53,571.00,$39,929.00,$26,932.00,$19,474.00,3.50%,5.80%,4.70%,1.90%
Burdell Township,98.55%,0.08%,0.32%,0.24%,,,0.81%,0.48%,$35,481.00,$40,815.00,$30,521.00,$20,294.00,$15,375.00,8.80%,13.40%,15.50%,9.10%
Burleigh Township,98.19%,0.26%,0.52%,,,0.26%,0.77%,1.55%,$33,542.00,$37,868.00,$29,911.00,$22,031.00,$15,726.00,9.80%,11.70%,13.60%,9.70%
Burlington,96.79%,,0.74%,0.74%,,0.74%,0.99%,0.74%,$32,857.00,$35,750.00,$30,938.00,$23,750.00,$23,240.00,10.40%,15.20%,30.10%,12.50%
Burlington Township, Calhoun County,98.03%,0.10%,0.57%,0.21%,0.16%,0.16%,0.78%,0.98%,$42,778.00,$45,500.00,$34,917.00,$26,823.00,$20,960.00,7.30%,12.10%,23.90%,7.50%
Burlington Township, Lapeer County,97.36%,0.14%,0.50%,0.29%,,0.64%,1.07%,2.07%,$42,794.00,$49,342.00,$34,792.00,$22,560.00,$17,108.00,6.10%,8.80%,10.50%,12.00%
Burns Township,97.91%,0.03%,0.43%,0.17%,,0.06%,1.40%,1.51%,$49,671.00,$52,888.00,$43,611.00,$24,730.00,$19,622.00,3.30%,5.50%,8.50%,0.90%
Burnside Township,97.76%,0.05%,,0.42%,,0.78%,0.99%,2.45%,$43,913.00,$47,308.00,$39,375.00,$21,774.00,$18,212.00,6.70%,10.60%,12.00%,6.90%
Burr Oak,97.87%,0.63%,0.38%,0.25%,,0.75%,0.13%,1.51%,$34,792.00,$37,969.00,$31,442.00,$21,364.00,$17,463.00,5.50%,8.50%,9.70%,4.10%
Burr Oak Township,97.55%,0.40%,0.40%,0.29%,,0.55%,0.80%,1.61%,$44,875.00,$48,458.00,$36,036.00,$21,567.00,$18,266.00,4.80%,6.90%,9.50%,2.00%
Burt,93.67%,1.07%,1.16%,0.27%,,1.69%,2.14%,4.63%,$47,250.00,$47,143.00,$42,734.00,$21,719.00,$15,997.00,4.80%,8.30%,11.90%,13.20%
Burt Township, Alger County,97.50%,,0.62%,,,,1.88%,,$27,500.00,$32,656.00,$30,750.00,$25,208.00,$18,008.00,3.40%,7.20%,13.60%,4.90%
Burt Township, Cheboygan County,95.11%,,3.36%,0.15%,,,1.38%,0.31%,$38,816.00,$42,813.00,$33,750.00,$26,500.00,$28,059.00,4.40%,4.00%,3.20%,3.30%
Burtchville Township,97.40%,0.30%,0.40%,0.30%,0.03%,0.18%,1.39%,1.79%,$43,830.00,$50,813.00,$39,688.00,$21,667.00,$22,782.00,5.60%,6.40%,8.00%,3.70%
Burton,92.09%,3.55%,0.76%,0.74%,0.03%,0.81%,2.04%,2.33%,$44,050.00,$50,332.00,$41,433.00,$27,601.00,$20,548.00,5.50%,8.70%,8.60%,9.50%
Bushnell Township,82.66%,13.69%,0.62%,0.47%,0.05%,0.66%,1.85%,3.88%,$35,573.00,$38,550.00,$31,140.00,$22,375.00,$13,376.00,9.20%,14.60%,20.50%,10.10%
Butler Township,96.99%,0.59%,0.07%,0.29%,,0.07%,1.98%,0.22%,$38,631.00,$41,184.00,$35,234.00,$24,286.00,$14,731.00,7.40%,9.70%,12.20%,11.20%
Butman Township,98.36%,0.10%,0.31%,0.05%,,0.31%,0.87%,0.62%,$36,510.00,$40,625.00,$41,042.00,$25,938.00,$21,332.00,4.60%,7.40%,10.40%,1.90%
Butterfield Township,97.63%,0.18%,0.55%,0.18%,,,1.46%,0.18%,$37,188.00,$40,357.00,$27,375.00,$21,250.00,$16,993.00,7.10%,8.80%,13.80%,7.00%
Byron,96.64%,,1.34%,,,,2.02%,2.18%,$39,167.00,$41,563.00,$34,286.00,$25,962.00,$17,137.00,5.80%,6.70%,9.80%,0.00%
Byron Center,97.93%,0.11%,0.19%,0.61%,0.03%,0.21%,0.93%,0.95%,$58,508.00,$65,882.00,$50,517.00,$28,043.00,$29,028.00,1.90%,3.20%,6.70%,
Byron Township,94.79%,1.21%,0.32%,1.06%,0.02%,1.17%,1.42%,2.77%,$49,672.00,$56,701.00,$42,664.00,$26,449.00,$24,206.00,2.50%,4.10%,4.40%,4.00%
Cadillac,96.55%,0.21%,0.92%,0.63%,0.03%,0.28%,1.38%,1.18%,$29,899.00,$36,825.00,$29,773.00,$21,283.00,$16,801.00,10.90%,13.70%,15.40%,13.30%
Caldwell Township,96.70%,,0.73%,,,1.03%,1.54%,1.17%,$31,719.00,$35,214.00,$28,558.00,$21,719.00,$14,674.00,15.50%,19.40%,26.00%,14.80%
Caledonia,97.91%,0.27%,0.09%,0.54%,0.09%,0.36%,0.73%,1.18%,$50,724.00,$56,429.00,$45,804.00,$33,750.00,$22,386.00,4.70%,3.70%,4.50%,5.50%
Caledonia Township, Alcona County,99.00%,,0.25%,0.17%,,,0.58%,0.42%,$36,000.00,$38,625.00,$29,539.00,$21,964.00,$19,051.00,9.60%,13.60%,18.70%,11.20%
Caledonia Township, Kent County,97.55%,0.25%,0.31%,0.76%,0.03%,0.47%,0.64%,1.24%,$63,032.00,$69,836.00,$51,843.00,$30,032.00,$25,710.00,1.90%,2.30%,1.90%,3.70%
Caledonia Township, Shiawassee County,97.24%,0.14%,0.32%,0.61%,0.02%,0.68%,0.99%,1.65%,$42,139.00,$50,564.00,$40,483.00,$26,971.00,$19,385.00,5.70%,5.70%,3.10%,10.00%
California Township,95.38%,1.32%,0.33%,,,,2.97%,0.44%,$34,545.00,$38,304.00,$27,500.00,$20,833.00,$11,341.00,21.30%,31.80%,46.50%,26.00%
Calumet,98.98%,,,,,0.23%,0.80%,0.80%,$17,404.00,$22,750.00,$21,667.00,$18,125.00,$12,111.00,29.00%,35.00%,50.50%,18.90%
Calvin Township,69.43%,23.22%,0.54%,0.69%,,1.08%,5.05%,2.50%,$42,171.00,$48,750.00,$33,289.00,$25,472.00,$21,387.00,8.80%,16.10%,28.50%,16.30%
Cambria Township,97.05%,0.43%,0.39%,0.59%,,0.43%,1.10%,0.63%,$40,889.00,$46,650.00,$38,031.00,$22,543.00,$20,109.00,6.50%,8.20%,5.00%,10.70%
Cambridge Township,97.30%,0.15%,0.36%,0.26%,,0.66%,1.26%,2.02%,$59,450.00,$70,246.00,$52,005.00,$26,605.00,$26,705.00,2.50%,3.40%,3.30%,2.50%
Camden,97.27%,,0.55%,0.55%,,,1.64%,0.36%,$34,028.00,$36,429.00,$29,643.00,$21,042.00,$13,846.00,9.20%,12.10%,10.90%,11.30%
