State,Year,Office,County,D#,R#,S#,Silver#,Ind.#,Pop.#,Prog.#,Proh.#,AI#,Cit.#,None#,I#,Ref.#,NL#,G#,L#,NA#,W/I#,I1#,I2#,I3#,I4#,Tea#,IA#,Others,O#,Year / Office,D1#,D2#
Nevada,1972,President,Lander,468,798,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1972,President,Lincoln,382,841,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1972,President,Lyon,959,2813,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1972,President,Mineral,768,2111,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1972,President,Nye,802,1287,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1972,President,Pershing,365,853,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1972,President,Storey,226,508,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1972,President,Washoe,17106,33539,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1972,President,White Pine,1546,2446,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1976,President,Carson City,3874,5282,,,,,,,83,,367,,,,,155,,,,,,,,,,,,,
Nevada,1976,President,Churchill,1800,2358,,,,,,,77,,178,,,,,33,,,,,,,,,,,,,
Nevada,1976,President,Clark,51178,48236,,,,,,,652,,2015,,,,,731,,,,,,,,,,,,,
Nevada,1976,President,Douglas,1934,3095,,,,,,,45,,162,,,,,46,,,,,,,,,,,,,
Nevada,1976,President,Elko,1955,3293,,,,,,,68,,103,,,,,40,,,,,,,,,,,,,
Nevada,1976,President,Esmeralda,214,181,,,,,,,9,,9,,,,,3,,,,,,,,,,,,,
Nevada,1976,President,Eureka,163,272,,,,,,,6,,21,,,,,5,,,,,,,,,,,,,
Nevada,1976,President,Humboldt,1074,1380,,,,,,,29,,88,,,,,14,,,,,,,,,,,,,
Nevada,1976,President,Lander,518,561,,,,,,,15,,21,,,,,8,,,,,,,,,,,,,
Nevada,1976,President,Lincoln,642,700,,,,,,,13,,34,,,,,10,,,,,,,,,,,,,
Nevada,1976,President,Lyon,1866,2068,,,,,,,46,,155,,,,,27,,,,,,,,,,,,,
Nevada,1976,President,Mineral,1361,1104,,,,,,,29,,92,,,,,8,,,,,,,,,,,,,
Nevada,1976,President,Nye,1261,1027,,,,,,,25,,84,,,,,18,,,,,,,,,,,,,
Nevada,1976,President,Pershing,633,635,,,,,,,13,,59,,,,,13,,,,,,,,,,,,,
Nevada,1976,President,Storey,310,274,,,,,,,5,,30,,,,,17,,,,,,,,,,,,,
Nevada,1976,President,Washoe,21687,29264,,,,,,,303,,1599,,,,,374,,,,,,,,,,,,,
Nevada,1976,President,White Pine,2009,1543,,,,,,,79,,91,,,,,17,,,,,,,,,,,,,
Nevada,1980,President,Carson City,2769,8389,,,,,,,,,216,964,,,,218,,,,,,,,,,,,,
Nevada,1980,President,Churchill,1055,3841,,,,,,,,,74,257,,,,46,,,,,,,,,,,,,
Nevada,1980,President,Clark,38313,76194,,,,,,,,,2123,8702,,,,2092,,,,,,,,,,,,,
Nevada,1980,President,Douglas,1352,5254,,,,,,,,,95,511,,,,131,,,,,,,,,,,,,
Nevada,1980,President,Elko,1296,4393,,,,,,,,,88,301,,,,119,,,,,,,,,,,,,
Nevada,1980,President,Esmeralda,110,311,,,,,,,,,8,29,,,,11,,,,,,,,,,,,,
Nevada,1980,President,Eureka,103,430,,,,,,,,,11,13,,,,7,,,,,,,,,,,,,
Nevada,1980,President,Humboldt,684,1950,,,,,,,,,39,128,,,,42,,,,,,,,,,,,,
Nevada,1980,President,Lander,361,935,,,,,,,,,30,64,,,,35,,,,,,,,,,,,,
Nevada,1980,President,Lincoln,396,1087,,,,,,,,,35,38,,,,30,,,,,,,,,,,,,
Nevada,1980,President,Lyon,1288,3709,,,,,,,,,73,271,,,,115,,,,,,,,,,,,,
Nevada,1980,President,Mineral,631,1628,,,,,,,,,87,147,,,,53,,,,,,,,,,,,,
Nevada,1980,President,Nye,973,2387,,,,,,,,,79,204,,,,77,,,,,,,,,,,,,
Nevada,1980,President,Pershing,311,877,,,,,,,,,18,60,,,,16,,,,,,,,,,,,,
Nevada,1980,President,Storey,222,460,,,,,,,,,14,62,,,,25,,,,,,,,,,,,,
Nevada,1980,President,Washoe,15621,41276,,,,,,,,,1109,5705,,,,1245,,,,,,,,,,,,,
Nevada,1980,President,White Pine,1181,1896,,,,,,,,,94,195,,,,96,,,,,,,,,,,,,
Nevada,1984,President,Carson City,3790,9477,,,,,,,,,165,,,,,104,,,,,,,,,,,,,
Nevada,1984,President,Churchill,1304,4479,,,,,,,,,103,,,,,44,,,,,,,,,,,,,
Nevada,1984,President,Clark,53386,94133,,,,,,,,,1866,,,,,978,,,,,,,,,,,,,
Nevada,1984,President,Douglas,1877,6385,,,,,,,,,106,,,,,81,,,,,,,,,,,,,
Nevada,1984,President,Elko,1566,5110,,,,,,,,,105,,,,,80,,,,,,,,,,,,,
Nevada,1984,President,Esmeralda,158,453,,,,,,,,,19,,,,,17,,,,,,,,,,,,,
Nevada,1984,President,Eureka,124,439,,,,,,,,,9,,,,,6,,,,,,,,,,,,,
Nevada,1984,President,Humboldt,862,2498,,,,,,,,,52,,,,,38,,,,,,,,,,,,,
Nevada,1984,President,Lander,301,1222,,,,,,,,,27,,,,,11,,,,,,,,,,,,,
Nevada,1984,President,Lincoln,397,1175,,,,,,,,,30,,,,,14,,,,,,,,,,,,,
Nevada,1984,President,Lyon,1673,4320,,,,,,,,,94,,,,,90,,,,,,,,,,,,,
Nevada,1984,President,Mineral,766,1645,,,,,,,,,57,,,,,36,,,,,,,,,,,,,
Nevada,1984,President,Nye,1269,3573,,,,,,,,,84,,,,,63,,,,,,,,,,,,,
Nevada,1984,President,Pershing,333,956,,,,,,,,,24,,,,,17,,,,,,,,,,,,,
Nevada,1984,President,Storey,252,570,,,,,,,,,17,,,,,15,,,,,,,,,,,,,
Nevada,1984,President,Washoe,22321,50418,,,,,,,,,1114,,,,,658,,,,,,,,,,,,,
Nevada,1984,President,White Pine,1276,1917,,,,,,,,,78,,,,,40,,,,,,,,,,,,,
Nevada,1988,President,Carson City,5088,9701,,,,,,,,,276,,,,,,195,31,,,,,,,,,,,
Nevada,1988,President,Churchill,1481,4578,,,,,,,,,155,,,,,,49,20,,,,,,,,,,,
Nevada,1988,President,Clark,78359,108110,,,,,,,,,3400,,,,,,1535,375,,,,,,,,,,,
Nevada,1988,President,Douglas,3107,7074,,,,,,,,,214,,,,,,135,25,,,,,,,,,,,
Nevada,1988,President,Elko,2310,5722,,,,,,,,,220,,,,,,96,24,,,,,,,,,,,
Nevada,1988,President,Esmeralda,143,380,,,,,,,,,16,,,,,,11,2,,,,,,,,,,,
Nevada,1988,President,Eureka,151,413,,,,,,,,,11,,,,,,7,0,,,,,,,,,,,
Nevada,1988,President,Humboldt,1024,2378,,,,,,,,,87,,,,,,65,22,,,,,,,,,,,
Nevada,1988,President,Lander,439,1214,,,,,,,,,35,,,,,,21,5,,,,,,,,,,,
Nevada,1988,President,Lincoln,466,1035,,,,,,,,,45,,,,,,9,9,,,,,,,,,,,
Nevada,1988,President,Lyon,2301,4390,,,,,,,,,171,,,,,,103,22,,,,,,,,,,,
Nevada,1988,President,Mineral,978,1480,,,,,,,,,101,,,,,,20,23,,,,,,,,,,,
Nevada,1988,President,Nye,1748,3619,,,,,,,,,143,,,,,,78,15,,,,,,,,,,,
Nevada,1988,President,Pershing,458,867,,,,,,,,,48,,,,,,17,6,,,,,,,,,,,
Nevada,1988,President,Storey,432,651,,,,,,,,,46,,,,,,22,4,,,,,,,,,,,
Nevada,1988,President,Washoe,32902,52654,,,,,,,,,1803,,,,,,1137,232,,,,,,,,,,,
Nevada,1988,President,White Pine,1351,1774,,,,,,,,,163,,,,,,20,20,,,,,,,,,,,
Nevada,1992,President,Carson City,6035,7302,,,,80,,,15,,78,5195,,10,,69,19,,,,,,,,,,,,
Nevada,1992,President,Churchill,1770,3789,,,,35,,,7,,58,1964,,4,,26,10,,,,,,,,,,,,
Nevada,1992,President,Clark,124586,97403,,,,2041,,,413,,1387,75364,,175,,1127,286,,,,,,,,,,,,
Nevada,1992,President,Douglas,3928,6182,,,,52,,,21,,71,4814,,8,,56,13,,,,,,,,,,,,
Nevada,1992,President,Elko,2782,5208,,,,98,,,49,,82,3628,,8,,49,22,,,,,,,,,,,,
Nevada,1992,President,Esmeralda,118,221,,,,18,,,0,,1,220,,0,,5,1,,,,,,,,,,,,
Nevada,1992,President,Eureka,129,330,,,,4,,,1,,6,214,,1,,4,1,,,,,,,,,,,,
Nevada,1992,President,Humboldt,810,1505,,,,14,,,4,,25,1149,,4,,9,3,,,,,,,,,,,,
Nevada,1992,President,Lander,423,885,,,,9,,,5,,10,652,,0,,5,3,,,,,,,,,,,,
Nevada,1992,President,Lincoln,511,890,,,,29,,,4,,23,394,,1,,5,0,,,,,,,,,,,,
Nevada,1992,President,Lyon,2777,3509,,,,60,,,14,,74,2716,,8,,33,13,,,,,,,,,,,,
Nevada,1992,President,Mineral,909,918,,,,9,,,5,,41,746,,1,,4,8,,,,,,,,,,,,
Nevada,1992,President,Nye,2561,2743,,,,74,,,16,,48,2501,,15,,56,8,,,,,,,,,,,,
Nevada,1992,President,Pershing,467,643,,,,5,,,3,,12,429,,0,,5,2,,,,,,,,,,,,
Nevada,1992,President,Storey,488,458,,,,4,,,2,,9,550,,2,,4,2,,,,,,,,,,,,
Nevada,1992,President,Washoe,39500,42636,,,,322,,,115,,565,30974,,95,,374,90,,,,,,,,,,,,
Nevada,1992,President,White Pine,1354,1206,,,,38,,,3,,47,1070,,6,,4,2,,,,,,,,,,,,
Nevada,1996,President,Carson City,7269,9168,,,,,,,66,,272,,1591,19,263,166,,,,,,,,,,,,,
Nevada,1996,President,Churchill,2282,4369,,,,,,,33,,125,,821,15,56,62,,,,,,,,,,,,,
Nevada,1996,President,Clark,127963,103431,,,,,,,834,,2655,,23177,268,1902,2480,,,,,,,,,,,,,
Nevada,1996,President,Douglas,5109,8828,,,,,,,67,,211,,1486,23,230,146,,,,,,,,,,,,,
Nevada,1996,President,Elko,3149,6512,,,,,,,124,,195,,1539,23,92,223,,,,,,,,,,,,,
Nevada,1996,President,Esmeralda,140,277,,,,,,,7,,14,,91,2,7,8,,,,,,,,,,,,,
Nevada,1996,President,Eureka,158,412,,,,,,,4,,17,,90,0,4,3,,,,,,,,,,,,,
Nevada,1996,President,Humboldt,1467,2334,,,,,,,23,,82,,603,8,41,32,,,,,,,,,,,,,
Nevada,1996,President,Lander,660,1107,,,,,,,20,,37,,361,1,14,15,,,,,,,,,,,,,
Nevada,1996,President,Lincoln,499,936,,,,,,,26,,40,,255,2,10,15,,,,,,,,,,,,,
Nevada,1996,President,Lyon,3419,4753,,,,,,,69,,134,,1104,10,113,97,,,,,,,,,,,,,
Nevada,1996,President,Mineral,1068,814,,,,,,,4,,34,,361,2,23,12,,,,,,,,,,,,,
Nevada,1996,President,Nye,3300,3979,,,,,,,41,,150,,1544,5,56,136,,,,,,,,,,,,,
Nevada,1996,President,Pershing,565,743,,,,,,,2,,28,,203,0,15,13,,,,,,,,,,,,,
Nevada,1996,President,Storey,614,705,,,,,,,9,,30,,244,2,37,14,,,,,,,,,,,,,
Nevada,1996,President,Washoe,44915,49477,,,,,,,368,,1518,,9970,160,1838,1020,,,,,,,,,,,,,
Nevada,1996,President,White Pine,1397,1399,,,,,,,35,,66,,546,5,29,18,,,,,,,,,,,,,
Nevada,2000,President,Carson City,7354,11084,,,,,,,24,135,137,,,12,605,101,,,,,,,,,,,,,
Nevada,2000,President,Churchill,2191,6237,,,,,,,16,75,79,,,3,189,33,,,,,,,,,,,,,
Nevada,2000,President,Clark,196100,170932,,,,,,,353,3045,1612,,,252,7942,1962,,,,,,,,,,,,,
Nevada,2000,President,Douglas,5837,11193,,,,,,,25,121,102,,,20,593,83,,,,,,,,,,,,,
Nevada,2000,President,Elko,2542,11025,,,,,,,25,100,118,,,10,221,139,,,,,,,,,,,,,
Nevada,2000,President,Esmeralda,116,333,,,,,,,0,10,6,,,1,14,11,,,,,,,,,,,,,
Nevada,2000,President,Eureka,150,632,,,,,,,2,11,11,,,1,15,15,,,,,,,,,,,,,
Nevada,2000,President,Humboldt,1128,3638,,,,,,,5,40,51,,,1,137,30,,,,,,,,,,,,,
Nevada,2000,President,Lander,395,1619,,,,,,,2,26,26,,,2,37,12,,,,,,,,,,,,,
Nevada,2000,President,Lincoln,461,1372,,,,,,,11,26,26,,,4,40,16,,,,,,,,,,,,,
Nevada,2000,President,Lyon,3955,7270,,,,,,,34,144,104,,,24,382,79,,,,,,,,,,,,,
Nevada,2000,President,Mineral,916,1227,,,,,,,5,25,23,,,3,81,13,,,,,,,,,,,,,
Nevada,2000,President,Nye,4525,6904,,,,,,,19,214,82,,,9,332,96,,,,,,,,,,,,,
Nevada,2000,President,Pershing,476,1221,,,,,,,1,21,28,,,2,46,7,,,,,,,,,,,,,
Nevada,2000,President,Storey,666,1014,,,,,,,2,11,10,,,4,79,12,,,,,,,,,,,,,
Nevada,2000,President,Washoe,52097,63640,,,,,,,86,688,826,,,65,4209,690,,,,,,,,,,,,,
Nevada,2000,President,White Pine,1069,2234,,,,,,,11,55,74,,,2,86,12,,,,,,,,,,,,,
Nevada,2004,President,Carson City,9441,13171,,,,,,,47,,171,147,,,32,97,,,,,,,,,,,,,
Nevada,2004,President,Churchill,2705,7335,,,,,,,22,,60,66,,,10,39,,,,,,,,,,,,,
Nevada,2004,President,Clark,281767,255337,,,,,,,602,,2145,3086,,,516,1944,,,,,,,,,,,,,
Nevada,2004,President,Douglas,8275,15192,,,,,,,40,,141,137,,,21,92,,,,,,,,,,,,,
Nevada,2004,President,Elko,3050,11938,,,,,,,53,,88,85,,,17,78,,,,,,,,,,,,,
Nevada,2004,President,Esmeralda,99,367,,,,,,,4,,3,4,,,1,3,,,,,,,,,,,,,
Nevada,2004,President,Eureka,144,571,,,,,,,2,,7,8,,,0,6,,,,,,,,,,,,,
Nevada,2004,President,Humboldt,1361,3896,,,,,,,12,,30,35,,,11,22,,,,,,,,,,,,,
Nevada,2004,President,Lander,414,1602,,,,,,,1,,20,12,,,0,4,,,,,,,,,,,,,
Nevada,2004,President,Lincoln,418,1579,,,,,,,5,,21,12,,,2,10,,,,,,,,,,,,,
Nevada,2004,President,Lyon,5637,11136,,,,,,,53,,105,122,,,26,72,,,,,,,,,,,,,
Nevada,2004,President,Mineral,931,1336,,,,,,,1,,23,26,,,5,5,,,,,,,,,,,,,
Nevada,2004,President,Nye,5616,8487,,,,,,,49,,112,128,,,17,101,,,,,,,,,,,,,
Nevada,2004,President,Pershing,538,1341,,,,,,,3,,6,17,,,0,12,,,,,,,,,,,,,
Nevada,2004,President,Storey,871,1253,,,,,,,5,,7,17,,,2,13,,,,,,,,,,,,,
Nevada,2004,President,Washoe,74841,81545,,,,,,,237,,717,898,,,186,655,,,,,,,,,,,,,
Nevada,2004,President,White Pine,1082,2604,,,,,,,16,,32,38,,,7,23,,,,,,,,,,,,,
Nevada,2008,President,Carson City,11623,11419,,,,,,,80,,217,163,,,40,138,,,,,,,,,,,,,
Nevada,2008,President,Churchill,3494,6832,,,,,,,43,,111,66,,,17,42,,,,,,,,,,,,,
Nevada,2008,President,Clark,380765,257078,,,,,,,1871,,3682,4140,,,903,2733,,,,,,,,,,,,,
Nevada,2008,President,Douglas,10672,14648,,,,,,,98,,177,135,,,34,140,,,,,,,,,,,,,
Nevada,2008,President,Elko,4541,10969,,,,,,,156,,132,105,,,30,86,,,,,,,,,,,,,
Nevada,2008,President,Esmeralda,104,303,,,,,,,6,,12,2,,,0,12,,,,,,,,,,,,,
Nevada,2008,President,Eureka,144,564,,,,,,,11,,17,6,,,1,2,,,,,,,,,,,,,
Nevada,2008,President,Humboldt,1909,3586,,,,,,,29,,65,35,,,17,23,,,,,,,,,,,,,
Nevada,2008,President,Lander,577,1466,,,,,,,12,,21,18,,,4,4,,,,,,,,,,,,,
Nevada,2008,President,Lincoln,518,1498,,,,,,,21,,35,13,,,6,16,,,,,,,,,,,,,
Nevada,2008,President,Lyon,8405,12154,,,,,,,106,,172,126,,,37,103,,,,,,,,,,,,,
Nevada,2008,President,Mineral,1082,1131,,,,,,,22,,34,21,,,6,11,,,,,,,,,,,,,
Nevada,2008,President,Nye,7226,9537,,,,,,,186,,223,160,,,41,118,,,,,,,,,,,,,
Nevada,2008,President,Pershing,673,1075,,,,,,,20,,35,19,,,6,8,,,,,,,,,,,,,
Nevada,2008,President,Storey,1102,1247,,,,,,,11,,26,15,,,5,12,,,,,,,,,,,,,
Nevada,2008,President,Washoe,99671,76880,,,,,,,500,,1239,1079,,,256,789,,,,,,,,,,,,,
Nevada,2008,President,White Pine,1230,2440,,,,,,,22,,69,47,,,8,26,,,,,,,,,,,,,
Nevada,2012,President,Carson City,10291,12394,,,,,,,136,,212,,,,,286,,,,,,,,,,,,,
Nevada,2012,President,Churchill,2961,7061,,,,,,,76,,83,,,,,84,,,,,,,,,,,,,
Nevada,2012,President,Clark,389936,289053,,,,,,,1690,,3447,,,,,7064,,,,,,,,,,,,,
Nevada,2012,President,Douglas,9297,16276,,,,,,,73,,154,,,,,275,,,,,,,,,,,,,
Nevada,2012,President,Elko,3511,12014,,,,,,,147,,140,,,,,174,,,,,,,,,,,,,
Nevada,2012,President,Esmeralda,92,317,,,,,,,9,,3,,,,,14,,,,,,,,,,,,,
Nevada,2012,President,Eureka,107,663,,,,,,,10,,19,,,,,9,,,,,,,,,,,,,
Nevada,2012,President,Humboldt,1737,3810,,,,,,,56,,80,,,,,61,,,,,,,,,,,,,
Nevada,2012,President,Lander,534,1580,,,,,,,23,,17,,,,,11,,,,,,,,,,,,,
Nevada,2012,President,Lincoln,400,1691,,,,,,,25,,14,,,,,22,,,,,,,,,,,,,
Nevada,2012,President,Lyon,7380,13520,,,,,,,162,,168,,,,,235,,,,,,,,,,,,,
Nevada,2012,President,Mineral,863,1080,,,,,,,33,,39,,,,,20,,,,,,,,,,,,,
Nevada,2012,President,Nye,6320,10566,,,,,,,172,,185,,,,,279,,,,,,,,,,,,,
Nevada,2012,President,Pershing,632,1167,,,,,,,30,,30,,,,,25,,,,,,,,,,,,,
Nevada,2012,President,Storey,920,1321,,,,,,,17,,15,,,,,41,,,,,,,,,,,,,
Nevada,2012,President,Washoe,95409,88453,,,,,,,540,,1121,,,,,2332,,,,,,,,,,,,,
Nevada,2012,President,White Pine,983,2601,,,,,,,41,,43,,,,,36,,,,,,,,,,,,,
Nevada,2016,President,Carson City,9610,13125,,,,,,,153,,909,60,,,,1159,,,,,,,,,,,,,
Nevada,2016,President,Churchill,2210,7830,,,,,,,92,,331,25,,,,450,,,,,,,,,,,,,
Nevada,2016,President,Clark,402227,320057,,,,,,,3213,,17486,1720,,,,22453,,,,,,,,,,,,,
Nevada,2016,President,Douglas,8454,17415,,,,,,,108,,854,50,,,,1004,,,,,,,,,,,,,
Nevada,2016,President,Elko,3401,13551,,,,,,,187,,528,64,,,,828,,,,,,,,,,,,,
Nevada,2016,President,Esmeralda,65,329,,,,,,,3,,11,0,,,,15,,,,,,,,,,,,,
Nevada,2016,President,Eureka,74,723,,,,,,,8,,29,1,,,,19,,,,,,,,,,,,,
Nevada,2016,President,Humboldt,1386,4521,,,,,,,74,,168,15,,,,269,,,,,,,,,,,,,
Nevada,2016,President,Lander,403,1828,,,,,,,16,,77,10,,,,79,,,,,,,,,,,,,
Nevada,2016,President,Lincoln,285,1671,,,,,,,25,,84,5,,,,62,,,,,,,,,,,,,
Nevada,2016,President,Lyon,6146,16005,,,,,,,159,,575,64,,,,813,,,,,,,,,,,,,
Nevada,2016,President,Mineral,637,1179,,,,,,,19,,59,15,,,,88,,,,,,,,,,,,,
Nevada,2016,President,Nye,5094,13324,,,,,,,164,,414,47,,,,552,,,,,,,,,,,,,
Nevada,2016,President,Pershing,430,1403,,,,,,,29,,56,6,,,,58,,,,,,,,,,,,,
Nevada,2016,President,Storey,752,1616,,,,,,,9,,75,6,,,,100,,,,,,,,,,,,,
Nevada,2016,President,Washoe,97379,94758,,,,,,,969,,7069,450,,,,9284,,,,,,,,,,,,,
Nevada,2016,President,White Pine,707,2723,,,,,,,40,,138,14,,,,151,,,,,,,,,,,,,
Nevada,1912,US Senate,Carson City,276,303,41,,,,51,,,,,,,,,,,,,,,,,,,,,,
Nevada,1912,US Senate,Churchill,333,391,188,,,,106,,,,,,,,,,,,,,,,,,,,,,
Nevada,1912,US Senate,Clark,375,249,94,,,,109,,,,,,,,,,,,,,,,,,,,,,
Nevada,1912,US Senate,Douglas,155,170,20,,,,70,,,,,,,,,,,,,,,,,,,,,,
Nevada,1912,US Senate,Elko,910,837,201,,,,118,,,,,,,,,,,,,,,,,,,,,,
Nevada,1912,US Senate,Esmeralda,676,642,315,,,,160,,,,,,,,,,,,,,,,,,,,,,
Nevada,1912,US Senate,Eureka,214,174,14,,,,27,,,,,,,,,,,,,,,,,,,,,,
Nevada,1912,US Senate,Humboldt,707,742,258,,,,85,,,,,,,,,,,,,,,,,,,,,,
Nevada,1912,US Senate,Lander,206,189,44,,,,76,,,,,,,,,,,,,,,,,,,,,,
Nevada,1912,US Senate,Lincoln,317,156,19,,,,34,,,,,,,,,,,,,,,,,,,,,,
Nevada,1912,US Senate,Lyon,419,418,233,,,,79,,,,,,,,,,,,,,,,,,,,,,
Nevada,1912,US Senate,Mineral,215,198,97,,,,43,,,,,,,,,,,,,,,,,,,,,,
Nevada,1912,US Senate,Nye,956,668,642,,,,80,,,,,,,,,,,,,,,,,,,,,,
Nevada,1912,US Senate,Storey,371,372,58,,,,46,,,,,,,,,,,,,,,,,,,,,,
Nevada,1912,US Senate,Washoe,1210,1910,232,,,,236,,,,,,,,,,,,,,,,,,,,,,
Nevada,1912,US Senate,White Pine,602,434,284,,,,108,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,US Senate,Carson City,280,343,83,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,US Senate,Churchill,406,389,361,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,US Senate,Clark,447,315,201,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,US Senate,Douglas,130,246,61,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,US Senate,Elko,824,848,426,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,US Senate,Esmeralda,594,461,727,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,US Senate,Eureka,171,249,69,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,US Senate,Humboldt,777,652,631,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,US Senate,Lander,227,211,148,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,US Senate,Lincoln,294,184,80,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,US Senate,Lyon,317,477,226,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,US Senate,Mineral,322,277,240,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,US Senate,Nye,860,633,881,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,US Senate,Storey,310,340,48,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,US Senate,Washoe,1508,1744,759,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,US Senate,White Pine,611,669,510,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1916,US Senate,Carson City,473,524,220,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1916,US Senate,Churchill,653,444,419,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1916,US Senate,Clark,769,440,621,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1916,US Senate,Douglas,192,280,212,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1916,US Senate,Elko,1452,1064,746,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1916,US Senate,Esmeralda,806,517,946,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1916,US Senate,Eureka,195,199,98,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1916,US Senate,Humboldt,1222,781,995,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1916,US Senate,Lander,305,291,343,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1916,US Senate,Lincoln,466,160,229,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1916,US Senate,Lyon,526,629,461,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1916,US Senate,Mineral,375,326,419,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1916,US Senate,Nye,1114,863,1110,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1916,US Senate,Storey,369,420,89,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1916,US Senate,Washoe,2636,2848,1589,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1916,US Senate,White Pine,1212,832,1010,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1918,US Senate,Carson City,403,498,14,,,,,,,,,,,,,,,,51,,,,,,,,,,
Nevada,1918,US Senate,Churchill,501,429,38,,,,,,,,,,,,,,,,445,,,,,,,,,,
Nevada,1918,US Senate,Clark,784,280,25,,,,,,,,,,,,,,,,346,,,,,,,,,,
Nevada,1918,US Senate,Douglas,207,288,6,,,,,,,,,,,,,,,,87,,,,,,,,,,
Nevada,1918,US Senate,Elko,1668,431,26,,,,,,,,,,,,,,,,270,,,,,,,,,,
Nevada,1918,US Senate,Esmeralda,468,371,40,,,,,,,,,,,,,,,,222,,,,,,,,,,
Nevada,1918,US Senate,Eureka,202,134,16,,,,,,,,,,,,,,,,56,,,,,,,,,,
Nevada,1918,US Senate,Humboldt,885,627,42,,,,,,,,,,,,,,,,520,,,,,,,,,,
Nevada,1918,US Senate,Lander,353,223,16,,,,,,,,,,,,,,,,155,,,,,,,,,,
Nevada,1918,US Senate,Lincoln,354,141,9,,,,,,,,,,,,,,,,111,,,,,,,,,,
Nevada,1918,US Senate,Lyon,575,484,63,,,,,,,,,,,,,,,,296,,,,,,,,,,
Nevada,1918,US Senate,Mineral,270,204,17,,,,,,,,,,,,,,,,155,,,,,,,,,,
Nevada,1918,US Senate,Nye,1123,550,207,,,,,,,,,,,,,,,,411,,,,,,,,,,
Nevada,1918,US Senate,Storey,326,271,10,,,,,,,,,,,,,,,,63,,,,,,,,,,
Nevada,1918,US Senate,Washoe,2463,2647,112,,,,,,,,,,,,,,,,900,,,,,,,,,,
Nevada,1918,US Senate,White Pine,1615,475,69,,,,,,,,,,,,,,,,515,,,,,,,,,,
Nevada,1920,US Senate,Carson City,417,556,15,,,,,,,,,,,,,,,,37,,,,,,,,,,
Nevada,1920,US Senate,Churchill,560,702,84,,,,,,,,,,,,,,,,267,,,,,,,,,,
Nevada,1920,US Senate,Clark,770,346,35,,,,,,,,,,,,,,,,185,,,,,,,,,,
Nevada,1920,US Senate,Douglas,200,404,1,,,,,,,,,,,,,,,,60,,,,,,,,,,
Nevada,1920,US Senate,Elko,1463,747,33,,,,,,,,,,,,,,,,299,,,,,,,,,,
Nevada,1920,US Senate,Esmeralda,276,353,16,,,,,,,,,,,,,,,,296,,,,,,,,,,
Nevada,1920,US Senate,Eureka,194,201,9,,,,,,,,,,,,,,,,104,,,,,,,,,,
Nevada,1920,US Senate,Humboldt,511,485,24,,,,,,,,,,,,,,,,280,,,,,,,,,,
Nevada,1920,US Senate,Lander,268,297,5,,,,,,,,,,,,,,,,142,,,,,,,,,,
